iter,epoch,loss_joints_train,loss_depth_train,loss_uv_train
1,1,0.216565,7.731246,0.154648
2,1,0.196427,5.284191,0.132360
3,1,0.179722,3.936132,0.102606
4,1,0.207302,4.756203,0.049909
5,1,0.212796,5.975249,0.148273
6,1,0.196125,6.818962,0.135989
7,1,0.190990,6.626400,0.124685
8,1,0.191015,5.634559,0.073735
9,1,0.229362,4.620806,0.107382
10,1,0.186996,4.132334,0.038428
11,1,0.185205,4.867932,0.270616
12,1,0.213038,8.155323,0.129901
13,1,0.200608,2.967107,0.095129
14,1,0.188865,5.068158,0.068277
15,1,0.187435,6.388385,0.221577
16,1,0.214465,5.568679,0.154790
17,1,0.198020,5.168349,0.177966
18,1,0.193939,6.329489,0.072359
19,1,0.198649,4.951015,0.066465
20,1,0.196598,5.601891,0.088042
21,1,0.183145,6.173063,0.122369
22,1,0.202625,4.782163,0.166455
23,1,0.195323,4.372064,0.101431
24,1,0.189654,3.139324,0.150228
25,1,0.171568,4.658120,0.328344
26,1,0.172460,4.302256,0.125794
27,1,0.190886,6.281252,0.139234
28,1,0.191666,3.879041,0.275480
29,1,0.169936,3.980945,0.165702
30,1,0.196042,7.255799,0.092389
31,1,0.197756,4.232055,0.209220
32,1,0.191564,3.025195,0.219495
33,1,0.175629,4.931275,0.116151
34,1,0.181308,6.737902,0.131852
35,1,0.181267,3.339250,0.164773
36,1,0.181245,5.819865,0.146145
37,1,0.180245,2.970876,0.059866
38,1,0.180417,7.220501,0.162314
39,1,0.188170,7.552678,0.180191
40,1,0.195413,4.015449,0.130035
41,1,0.200617,4.777066,0.154840
42,1,0.179405,5.545125,0.136067
43,1,0.181430,6.490959,0.087550
44,1,0.185697,3.148541,0.117874
45,1,0.180055,6.007930,0.104498
46,1,0.175471,6.154788,0.061284
47,1,0.177078,7.535015,0.148695
48,1,0.190060,3.256721,0.071053
49,1,0.182502,4.784266,0.053863
50,1,0.178700,3.650991,0.156618
51,1,0.176812,3.511023,0.072157
52,1,0.205307,2.912758,0.138393
53,1,0.179245,7.423481,0.145395
54,1,0.169526,7.087061,0.142987
55,1,0.195511,4.629936,0.111985
56,1,0.183359,4.386760,0.097582
57,1,0.185059,8.191142,0.141567
58,1,0.192727,3.968840,0.138916
59,1,0.167233,6.079158,0.093158
60,1,0.189060,2.535704,0.053625
61,1,0.177291,4.730433,0.168199
62,1,0.166582,4.517425,0.123608
63,1,0.191536,7.205818,0.135339
64,1,0.169807,4.330852,0.078792
65,1,0.179748,4.963225,0.121601
66,1,0.172915,3.305490,0.138566
67,1,0.189316,2.706586,0.194094
68,1,0.179285,3.141120,0.669613
69,1,0.198384,6.679314,0.108457
70,1,0.174566,6.503591,0.052544
71,1,0.181792,8.561148,0.234433
72,1,0.183394,5.569695,0.128342
73,1,0.189624,3.487943,0.173604
74,1,0.194119,1.927752,0.091778
75,1,0.194644,2.569168,0.112216
76,1,0.193362,4.927486,0.169766
77,1,0.195492,5.597734,0.199216
78,1,0.183521,4.173046,0.168832
79,1,0.177442,3.623629,0.187325
80,1,0.192066,4.790271,0.115411
81,1,0.191822,6.155626,0.126972
82,1,0.176941,3.654187,0.095034
83,1,0.188044,3.587847,0.067076
84,1,0.179461,4.057715,0.153174
85,1,0.185436,6.892975,0.082973
86,1,0.179146,5.728106,0.109403
87,1,0.203021,2.758374,0.142977
88,1,0.177072,4.101033,0.120549
89,1,0.188956,6.813717,0.101711
90,1,0.197909,5.070074,0.173752
91,1,0.189421,2.483997,0.166262
92,1,0.173413,5.912564,0.073491
93,1,0.183738,4.248767,0.205975
94,1,0.171664,5.085464,0.164393
95,1,0.178785,3.528423,0.121536
96,1,0.181408,3.240493,0.176390
97,1,0.191913,1.629669,0.117108
98,1,0.172119,3.823984,0.070703
99,1,0.175456,4.451968,0.121565
100,1,0.202654,2.427690,0.176072
101,1,0.179873,6.336755,0.120775
102,1,0.191848,4.495472,0.106183
103,1,0.176702,4.058328,0.161740
104,1,0.184349,5.183975,0.242089
105,1,0.199400,4.966288,0.083955
106,1,0.184371,3.554380,0.370519
107,1,0.195248,6.455321,0.285079
108,1,0.200739,2.263618,0.122834
109,1,0.192453,6.261692,0.223023
110,1,0.179545,3.966638,0.070990
111,1,0.181298,3.756268,0.105852
112,1,0.193800,6.778617,0.168120
113,1,0.204278,5.781609,0.260138
114,1,0.176748,1.956217,0.075998
115,1,0.182665,1.288505,0.128048
116,1,0.180911,2.870877,0.160279
117,1,0.178863,4.515796,0.085392
118,1,0.195835,5.735671,0.188298
